queue_ns,network_ns,total_ns
129,96370,96499
118,92449,92567
138,98218,98356
119,98188,98307
109,98099,98208
138,94984,95122
119,100537,100656
177,106208,106385
197,97373,97570
118,95241,95359
119,97097,97216
109,97913,98022
118,93324,93442
118,115309,115427
128,94307,94435
177,97304,97481
167,92430,92597
118,94051,94169
119,97628,97747
108,96901,97009
108,97344,97452
128,96852,96980
118,97078,97196
128,93589,93717
109,96999,97108
119,95112,95231
4335,103908,108243
157,92479,92636
128,95348,95476
108,97127,97235
246,92980,93226
119,94100,94219
128,97245,97373
108,94916,95024
118,98090,98208
129,93952,94081
138,97726,97864
108,97363,97471
109,96743,96852
128,102513,102641
187,87338,87525
177,91869,92046
118,99486,99604
187,97893,98080
118,97373,97491
108,97186,97294
108,110562,110670
118,95014,95132
187,108262,108449
659,134836,135495
177,100783,100960
177,97422,97599
167,92990,93157
128,99123,99251
128,106267,106395
167,93187,93354
109,97628,97737
118,95997,96115
118,97353,97471
118,99378,99496
187,110493,110680
127,114680,114807
128,96370,96498
128,98808,98936
118,98474,98592
108,115987,116095
167,98012,98179
2693,95742,98435
118,98327,98445
118,100016,100134
206,97658,97864
186,93069,93255
118,94169,94287
168,110905,111073
186,97226,97412
157,92951,93108
118,94994,95112
108,132709,132817
196,114189,114385
187,92646,92833
128,97403,97531
118,98709,98827
118,98258,98376
127,96342,96469
167,94160,94327
118,98533,98651
127,95201,95328
196,97256,97452
127,95486,95613
186,95683,95869
167,93009,93176
118,96302,96420
108,98602,98710
108,94169,94277
177,110994,111171
157,94002,94159
3095,97030,100125
206,96135,96341
167,93305,93472
118,94327,94445
118,142360,142478
206,101304,101510
176,100607,100783
127,96047,96174
196,97029,97225
187,92980,93167
177,96921,97098
127,95192,95319
127,98838,98965
108,99752,99860
186,99133,99319
187,96862,97049
167,93167,93334
128,97284,97412
118,98563,98681
109,96468,96577
108,98346,98454
118,114896,115014
127,94681,94808
128,95683,95811
147,96410,96557
128,98189,98317
118,98690,98808
128,95535,95663
118,94218,94336
118,98248,98366
118,97235,97353
187,92891,93078
177,109648,109825
186,96853,97039
167,100390,100557
211,99280,99491
206,95211,95417
128,95801,95929
128,96951,97079
118,93619,93737
128,97364,97492
108,101993,102101
206,100008,100214
117,92627,92744
118,97825,97943
108,97530,97638
128,93677,93805
108,94710,94818
118,97275,97393
118,95024,95142
196,121937,122133
118,102651,102769
187,93707,93894
172,95122,95294
216,94179,94395
196,97137,97333
177,100488,100665
187,97835,98022
119,93609,93728
2801,100331,103132
118,93530,93648
186,99884,100070
187,101854,102041
217,103839,104056
251,95741,95992
187,93874,94061
127,98877,99004
118,93254,93372
128,88970,89098
128,93491,93619
182,95987,96169
216,85176,85392
117,96209,96326
177,97344,97521
138,93452,93590
206,103977,104183
206,97098,97304
177,91516,91693
138,96007,96145
187,115377,115564
206,97029,97235
177,95555,95732
166,91064,91230
117,95958,96075
118,94287,94405
108,99732,99840
182,94110,94292
177,95515,95692
187,89343,89530
128,96498,96626
138,106547,106685
128,97687,97815
118,94630,94748
127,98636,98763
177,100213,100390
2993,89000,91993
177,102051,102228
172,95284,95456
177,112645,112822
172,92877,93049
177,89722,89899
119,94110,94229
177,95884,96061
113,97761,97874
187,93663,93850
118,94405,94523
197,91894,92091
118,93766,93884
158,93614,93772
129,94129,94258
128,92912,93040
167,94729,94896
167,88243,88410
118,91310,91428
251,92547,92798
187,94228,94415
177,102660,102837
119,94748,94867
177,93909,94086
177,97614,97791
187,92774,92961
119,97918,98037
237,94306,94543
128,93491,93619
231,97348,97579
129,98557,98686
168,116242,116410
187,94027,94214
188,101480,101668
251,97466,97717
186,102651,102837
138,94400,94538
187,90724,90911
127,99388,99515
256,99132,99388
217,100232,100449
206,94120,94326
2899,101245,104144
197,87206,87403
207,110739,110946
246,93029,93275
187,105973,106160
177,121923,122100
227,118680,118907
178,106277,106455
192,110306,110498
178,123106,123284
181,101437,101618
197,113242,113439
200,105132,105332
124,109382,109506
202,106709,106911
178,104512,104690
192,122193,122385
177,106749,106926
197,120699,120896
177,94140,94317
192,102596,102788
118,96174,96292
133,121873,122006
187,98341,98528
177,99496,99673
197,97785,97982
187,108124,108311
178,94522,94700
197,95574,95771
142,96116,96258
246,110974,111220
305,100851,101156
207,96596,96803
177,95132,95309
2899,88047,90946
118,100056,100174
3547,93285,96832
187,98532,98719
187,94405,94592
128,101943,102071
127,97058,97185
108,96459,96567
127,99043,99170
108,97765,97873
117,94071,94188
108,96164,96272
117,92391,92508
186,93649,93835
196,97383,97579
127,96695,96822
118,91260,91378
118,97559,97677
128,93648,93776
168,106905,107073
167,87369,87536
128,92017,92145
148,97393,97541
118,95329,95447
119,95756,95875
187,104016,104203
178,96041,96219
118,94533,94651
128,92685,92813
118,96965,97083
109,92479,92588
129,96812,96941
182,99039,99221
167,95236,95403
128,93383,93511
119,94463,94582
128,101098,101226
118,98198,98316
187,112587,112774
186,86425,86611
157,87801,87958
2851,108537,111388
187,87997,88184
128,85717,85845
119,96203,96322
177,95644,95821
118,79172,79290
167,91840,92007
167,97766,97933
186,98208,98394
202,96601,96803
177,88287,88464
177,106955,107132
172,94646,94818
137,90439,90576
177,94665,94842
197,99043,99240
182,126650,126832
285,110198,110483
246,111270,111516
344,109589,109933
285,101913,102198
227,125480,125707
236,105775,106011
137,105913,106050
137,110891,111028
148,97727,97875
128,98847,98975
187,97009,97196
148,102778,102926
177,93815,93992
138,121854,121992
138,98297,98435
423,97068,97491
295,98621,98916
255,97855,98110
216,99830,100046
227,96370,96597
216,106257,106473
250,93870,94120
196,95570,95766
176,101649,101825
235,105039,105274
2816,99216,102032
256,93540,93796
256,101668,101924
246,99132,99378
256,95948,96204
168,95613,95781
197,99850,100047
295,97393,97688
334,101452,101786
285,106825,107110
314,103039,103353
222,104171,104393
147,100027,100174
138,104891,105029
166,100322,100488
177,100597,100774
197,99210,99407
4767,118856,123623
128,104159,104287
176,97629,97805
118,103427,103545
109,102154,102263
206,99280,99486
188,95053,95241
177,93422,93599
128,103997,104125
246,98493,98739
182,104695,104877
206,97855,98061
177,99967,100144
226,96381,96607
2742,121303,124045
172,99682,99854
216,93570,93786
192,100257,100449
153,105864,106017
177,104006,104183
177,104557,104734
129,102964,103093
196,100292,100488
187,117745,117932
168,97441,97609
197,96331,96528
187,108782,108969
177,102935,103112
118,93177,93295
187,99820,100007
177,98277,98454
187,102503,102690
178,115190,115368
177,101058,101235
187,100242,100429
217,93962,94179
280,113137,113417
227,101362,101589
118,97943,98061
157,101334,101491
187,99241,99428
197,100901,101098
187,92892,93079
187,109638,109825
177,92616,92793
187,105343,105530
138,101137,101275
197,105598,105795
138,109343,109481
196,99575,99771
128,99250,99378
265,120754,121019
187,99929,100116
128,100233,100361
147,113117,113264
187,100489,100676
128,101540,101668
197,114395,114592
187,115722,115909
248,112969,113217
170,95033,95203
196,103452,103648
187,98071,98258
168,94454,94622
197,93776,93973
187,100076,100263
167,99594,99761
123,93707,93830
197,98228,98425
177,88882,89059
128,98748,98876
128,112409,112537
187,121677,121864
176,106464,106640
187,98818,99005
187,93167,93354
128,97166,97294
192,102479,102671
123,94401,94524
181,104553,104734
182,96719,96901
133,97801,97934
182,98882,99064
191,98017,98208
182,104051,104233
182,104818,105000
172,97722,97894
191,103275,103466
433,96606,97039
177,92695,92872
117,99840,99957
107,96459,96566
176,93403,93579
117,98041,98158
117,94857,94974
2593,93511,96104
187,97088,97275
127,97157,97284
117,97521,97638
177,92744,92921
117,95280,95397
118,122208,122326
118,95339,95457
148,103820,103968
187,93983,94170
117,97826,97943
108,105029,105137
23459,100184,123643
216,96813,97029
176,97462,97638
226,93972,94198
117,48382,48499
186,101089,101275
177,117815,117992
167,133815,133982
127,93207,93334
128,102641,102769
166,104724,104890
177,94700,94877
177,92675,92852
187,99918,100105
118,98100,98218
177,96754,96931
2585,97166,99751
197,97894,98091
128,109392,109520
123,94105,94228
133,93545,93678
182,93437,93619
124,94016,94140
114,97878,97992
113,92926,93039
124,97544,97668
113,100071,100184
172,94017,94189
133,94056,94189
182,94164,94346
124,94341,94465
123,97673,97796
133,93634,93767
123,98134,98257
172,93014,93186
212,96935,97147
162,131883,132045
182,110547,110729
163,93073,93236
211,96690,96901
182,92709,92891
133,93476,93609
113,92307,92420
163,97132,97295
201,92897,93098
124,93102,93226
123,92248,92371
123,93978,94101
182,96897,97079
6089,92464,98553
163,93663,93826
123,93408,93531
113,113181,113294
123,96641,96764
133,97662,97795
231,91904,92135
182,91943,92125
123,94626,94749
182,93948,94130
133,93712,93845
123,97221,97344
133,102174,102307
182,110931,111113
182,97083,97265
123,100091,100214
182,91118,91300
173,98743,98916
173,99097,99270
222,97260,97482
123,94528,94651
123,98203,98326
113,92661,92774
124,92660,92784
123,97417,97540
123,92444,92567
123,93349,93472
123,93624,93747
192,93594,93786
192,97634,97826
163,97682,97845
192,92494,92686
123,97250,97373
183,95078,95261
251,111342,111593
172,93397,93569
123,93054,93177
113,96248,96361
162,91599,91761
113,91746,91859
123,92562,92685
124,96945,97069
113,91579,91692
123,96778,96901
123,96906,97029
14143,133637,147780
5533,152840,158373
127,96617,96744
128,92985,93113
128,94818,94946
172,97510,97682
118,96892,97010
118,92130,92248
354,94519,94873
108,92838,92946
118,97275,97393
118,91923,92041
118,97245,97363
118,97776,97894
187,115958,116145
186,99938,100124
186,98607,98793
186,95531,95717
108,97683,97791
128,92253,92381
108,97417,97525
108,96700,96808
118,91840,91958
137,113732,113869
109,83540,83649
127,94617,94744
128,95703,95831
177,128148,128325
206,99535,99741
393,99604,99997
206,93644,93850
118,99034,99152
118,93000,93118
206,95398,95604
167,26143,26310
132,95659,95791
128,93619,93747
118,97045,97163
108,92263,92371
108,97231,97339
128,92017,92145
196,99491,99687
177,94528,94705
108,97938,98046
118,92676,92794
118,92459,92577
118,92558,92676
176,96725,96901
649,111496,112145
201,102346,102547
177,88544,88721
128,93280,93408
108,94670,94778
167,90931,91098
177,91482,91659
128,93403,93531
108,97231,97339
108,97192,97300
108,113893,114001
128,97467,97595
117,98175,98292
206,111103,111309
118,105098,105216
172,95958,96130
206,93644,93850
118,97674,97792
128,92568,92696
108,97884,97992
118,93629,93747
118,97447,97565
118,92126,92244
108,97035,97143
118,92460,92578
177,113594,113771
167,101196,101363
167,95584,95751
2820,95781,98601
201,92528,92729
186,115923,116109
118,97511,97629
118,97914,98032
118,102435,102553
167,116606,116773
186,103928,104114
201,115319,115520
182,104793,104975
117,93138,93255
182,99472,99654
181,97752,97933
166,93054,93220
117,92577,92694
108,93363,93471
207,103913,104120
187,98204,98391
206,90583,90789
177,100361,100538
137,97643,97780
137,98278,98415
176,111290,111466
181,97339,97520
137,97772,97909
137,99172,99309
118,97216,97334
186,93973,94159
157,94238,94395
182,96926,97108
167,91295,91462
2535,87767,90302
128,93211,93339
118,95771,95889
118,96822,96940
177,94538,94715
118,97693,97811
172,97496,97668
167,92563,92730
128,96774,96902
118,97526,97644
127,96371,96498
128,116163,116291
128,98420,98548
118,97938,98056
167,111387,111554
181,97447,97628
118,97137,97255
118,102327,102445
196,103496,103692
167,104478,104645
162,98474,98636
187,92071,92258
128,92867,92995
157,110199,110356
186,96474,96660
118,97275,97393
118,94381,94499
108,92337,92445
118,92356,92474
118,96135,96253
177,95741,95918
167,93875,94042
118,98582,98700
118,97885,98003
127,112616,112743
187,96602,96789
127,106464,106591
187,93059,93246
177,92734,92911
128,95241,95369
118,98523,98641
108,98041,98149
128,95054,95182
118,97707,97825
117,97757,97874
118,94965,95083
118,98464,98582
118,97786,97904
186,99369,99555
118,94670,94788
177,110090,110267
186,95703,95889
187,99408,99595
176,105137,105313
118,97167,97285
118,98189,98307
128,94739,94867
118,98032,98150
245,99476,99721
187,96783,96970
117,101039,101156
196,99378,99574
197,98670,98867
187,100292,100479
177,102346,102523
13051,99447,112498
166,98533,98699
128,97599,97727
117,94543,94660
127,97811,97938
118,93344,93462
128,98184,98312
108,98293,98401
127,92597,92724
127,103059,103186
128,98061,98189
108,97137,97245
128,115466,115594
113,99786,99899
207,93870,94077
118,97771,97889
117,97556,97673
177,86961,87138
128,88405,88533
118,97919,98037
108,97290,97398
176,95634,95810
196,96450,96646
186,94563,94749
177,92887,93064
128,94769,94897
117,97811,97928
128,92705,92833
157,94828,94985
118,93589,93707
108,92646,92754
108,93295,93403
128,97094,97222
108,92243,92351
109,93801,93910
118,91747,91865
108,92297,92405
118,97285,97403
108,98209,98317
118,109722,109840
2271,93825,96096
128,92646,92774
196,94052,94248
206,111073,111279
118,94180,94298
128,97378,97506
108,92696,92804
118,92607,92725
128,97064,97192
118,92518,92636
118,97369,97487
117,94307,94424
177,88465,88642
127,93251,93378
118,94101,94219
108,97830,97938
108,96047,96155
207,95909,96116
216,99068,99284
118,95624,95742
181,97556,97737
162,98685,98847
167,94223,94390
118,92941,93059
228,106052,106280
236,104889,105125
297,110739,111036
265,124882,125147
506,109609,110115
255,117146,117401
157,106500,106657
231,103189,103420
176,108381,108557
157,106001,106158
3580,127387,130967
206,95713,95919
221,106120,106341
172,119987,120159
457,115014,115471
137,106002,106139
128,104872,105000
128,105068,105196
265,100872,101137
162,111531,111693
167,94548,94715
118,99407,99525
162,89501,89663
118,95000,95118
108,125156,125264
187,108272,108459
176,104744,104920
128,93914,94042
186,92406,92592
157,100804,100961
186,98224,98410
177,92022,92199
118,105235,105353
108,97658,97766
177,98440,98617
118,92538,92656
108,93098,93206
177,92164,92341
128,97035,97163
186,97054,97240
177,94759,94936
172,97251,97423
167,92779,92946
108,97840,97948
118,92302,92420
108,95457,95565
176,102091,102267
186,90651,90837
117,102670,102787
241,97589,97830
176,98464,98640
176,124440,124616
117,133146,133263
3764,122577,126341
186,124980,125166
127,119938,120065
186,103270,103456
172,97231,97403
177,92671,92848
118,108936,109054
166,93423,93589
182,95511,95693
172,97555,97727
147,97437,97584
118,92460,92578
186,99506,99692
172,97535,97707
177,111515,111692
191,96671,96862
176,91934,92110
118,93983,94101
108,97496,97604
109,92616,92725
108,97368,97476
118,96965,97083
108,96907,97015
128,96975,97103
128,97044,97172
128,95418,95546
127,43159,43286
113,128237,128350
211,101737,101948
215,92681,92896
206,87374,87580
127,92848,92975
118,98592,98710
177,127613,127790
216,113147,113363
167,93860,94027
118,94720,94838
181,97447,97628
177,92376,92553
118,93235,93353
108,92322,92430
128,97378,97506
118,97207,97325
177,95629,95806
172,98116,98288
177,94312,94489
118,97575,97693
118,97525,97643
128,92204,92332
177,92052,92229
128,92233,92361
118,110219,110337
167,94459,94626
187,94493,94680
157,96032,96189
176,95649,95825
187,99039,99226
167,89310,89477
118,94843,94961
118,94425,94543
118,92853,92971
172,109417,109589
118,99348,99466
118,97152,97270
108,96208,96316
177,92642,92819
118,95899,96017
117,114936,115053
157,103456,103613
167,93300,93467
197,94572,94769
118,97702,97820
118,97221,97339
127,100194,100321
109,95456,95565
127,97379,97506
108,97408,97516
118,100145,100263
118,100350,100468
118,96995,97113
122,97477,97599
177,92799,92976
196,97599,97795
157,93374,93531
118,98660,98778
167,98621,98788
118,95192,95310
128,96155,96283
117,97816,97933
118,98965,99083
118,97530,97648
118,95751,95869
118,98425,98543
128,98238,98366
118,99486,99604
108,100243,100351
128,121707,121835
177,98051,98228
177,93167,93344
128,95034,95162
128,97295,97423
127,94573,94700
128,93619,93747
176,94229,94405
196,95948,96144
196,96970,97166
118,93757,93875
186,96823,97009
167,93541,93708
118,93668,93786
186,96764,96950
167,93492,93659
